station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
8,2004,6,27,64,62,60,58,58,56,61,66,71,73,75,78,78,78,78,76,78,76,76,73,71,67,67,65
8,2004,6,28,65,64,65,66,66,65,67,67,67,67,68,72,74,77,77,78,78,78,78,75,72,71,69,67
8,2004,6,29,67,65,69,68,66,65,69,71,72,73,75,77,80,81,82,82,84,82,81,75,72,71,68,70
8,2004,6,30,69,70,69,69,71,67,66,67,70,73,77,79,81,82,83,83,83,80,79,75,72,70,68,66
8,2004,7,1,67,66,66,65,64,64,66,70,73,76,81,82,84,85,87,87,87,86,82,81,75,73,73,75
8,2004,7,2,73,73,73,71,70,70,72,73,77,80,83,84,87,89,88,89,87,89,78,76,74,72,71,71
8,2004,7,3,69,68,68,66,69,66,69,72,78,81,83,85,87,87,87,83,85,84,83,81,78,77,75,75
8,2004,7,4,73,73,74,75,75,75,75,75,77,80,82,84,84,83,82,80,83,80,80,77,75,75,74,74
8,2004,7,5,72,72,72,72,72,72,73,75,79,83,87,89,89,91,92,91,92,91,90,87,81,78,78,74
8,2004,7,6,74,70,71,71,72,72,73,78,81,83,87,89,89,90,91,91,91,91,88,76,74,73,73,73
8,2004,7,7,72,70,70,70,67,67,70,75,81,84,88,90,91,85,75,70,71,71,72,71,72,70,70,68
8,2004,7,8,68,67,65,66,66,64,66,72,79,82,85,87,88,89,84,88,89,89,87,82,76,78,75,73
8,2004,7,9,73,73,70,67,67,66,70,75,81,84,86,87,88,89,88,88,90,89,88,81,77,76,77,77
8,2004,7,10,74,74,73,74,71,71,72,75,79,81,83,84,86,87,89,89,88,84,81,79,76,76,76,73
8,2004,7,11,73,73,73,72,72,72,72,77,80,83,82,85,87,87,87,87,87,87,80,76,73,73,72,73
8,2004,7,12,72,72,72,72,72,72,73,74,78,81,84,84,87,89,89,89,85,81,81,81,79,77,79,77
8,2004,7,13,75,75,74,73,73,72,73,76,80,83,87,88,89,90,91,90,86,80,78,78,75,75,73,72
8,2004,7,14,73,72,72,72,70,70,71,73,76,82,82,86,88,90,92,92,90,91,87,84,82,78,73,72
8,2004,7,15,70,67,67,65,65,64,67,72,78,80,81,83,84,84,86,87,85,84,82,79,70,67,65,65
8,2004,7,16,64,62,62,63,63,65,65,71,74,80,81,83,84,87,87,87,86,86,82,76,68,65,64,64
8,2004,7,17,62,61,61,60,60,58,61,70,73,80,83,84,86,88,89,89,85,82,79,76,74,74,74,71
8,2004,7,18,71,70,70,70,69,68,70,70,72,75,78,79,79,82,84,83,83,83,81,79,73,72,72,70
8,2004,7,19,71,70,67,67,66,67,70,71,72,78,80,81,83,85,84,83,81,82,81,78,73,73,71,73
8,2004,7,20,72,69,67,67,67,65,68,72,75,80,81,83,84,87,87,87,87,86,84,80,74,71,70,67
8,2004,7,21,67,65,64,64,64,63,64,72,78,81,84,86,87,89,88,89,89,89,87,81,75,73,72,71
8,2004,7,22,70,70,68,68,67,65,67,73,80,81,85,89,89,90,90,90,89,84,77,75,73,73,73,72
8,2004,7,23,73,73,72,72,72,72,72,72,73,73,74,76,77,78,77,76,77,79,77,74,73,73,73,73
8,2004,7,24,73,73,73,73,73,73,73,73,73,74,73,74,74,74,73,72,72,71,72,71,71,71,71,72
8,2004,7,25,71,72,72,72,72,72,72,73,73,74,77,80,79,81,81,81,77,77,76,76,75,74,74,74
8,2004,7,26,73,73,73,73,73,73,73,73,74,74,75,76,79,80,81,81,81,81,81,79,75,75,75,75
8,2004,7,27,75,75,75,74,75,74,75,75,80,82,85,88,87,89,89,89,88,85,76,75,74,73,73,73
8,2004,7,28,73,73,72,72,72,72,72,73,74,77,79,80,82,79,80,79,77,77,76,75,75,74,73,73
8,2004,7,29,72,73,73,73,73,73,73,75,75,78,80,82,83,82,83,82,81,78,79,76,75,76,75,73
8,2004,7,30,72,72,71,70,72,72,72,73,75,81,83,86,86,88,89,87,89,88,87,82,79,76,77,75
8,2004,7,31,75,73,73,73,72,73,73,75,79,82,84,87,89,89,90,88,88,87,87,80,79,79,76,75
8,2004,8,1,75,74,73,71,72,72,73,75,78,81,84,82,84,87,87,87,89,88,86,79,77,74,73,74
8,2004,8,2,73,73,73,73,73,73,73,75,78,81,81,84,85,83,79,77,77,76,75,75,75,75,75,74
8,2004,8,3,74,74,74,74,74,73,73,73,75,76,77,79,81,83,82,82,82,83,81,79,75,72,72,72
8,2004,8,4,72,72,70,70,72,72,72,76,81,84,86,88,89,89,91,91,90,89,86,82,76,75,76,76
8,2004,8,5,77,77,75,75,75,75,73,75,80,81,82,82,78,78,76,75,72,72,72,71,69,69,68,68
8,2004,8,6,68,66,66,66,65,65,65,64,66,68,71,72,72,73,73,73,73,73,70,66,62,57,56,55
8,2004,8,7,55,54,54,54,54,53,54,60,65,69,72,73,75,75,76,77,77,78,77,67,63,61,59,58
8,2004,8,8,59,60,58,57,57,58,60,63,68,73,76,79,80,81,81,81,82,82,79,72,66,64,63,63
8,2004,8,9,61,62,61,60,63,62,62,64,71,76,80,82,83,84,85,84,83,81,79,75,70,68,69,66
8,2004,8,10,65,65,64,63,64,64,64,67,73,80,81,83,87,84,86,84,84,84,82,79,75,73,72,71
8,2004,8,11,70,70,70,67,66,67,67,70,74,78,81,84,85,87,87,86,86,84,81,78,74,74,74,73
8,2004,8,12,72,71,70,67,67,68,68,70,73,78,82,83,85,86,82,78,75,74,74,73,72,70,72,72
8,2004,8,13,72,70,70,70,70,70,70,70,71,72,72,73,75,76,77,79,81,81,76,74,73,71,70,70
8,2004,8,14,69,69,68,67,67,67,66,66,65,65,65,65,67,67,67,67,67,67,67,66,66,66,65,65
8,2004,8,15,64,64,63,64,64,64,64,64,65,66,66,66,66,66,68,67,68,68,69,69,68,66,67,67
8,2004,8,16,67,67,67,67,67,67,68,68,70,72,75,76,78,80,80,81,80,80,78,72,68,66,64,64
8,2004,8,17,64,64,64,64,63,63,63,66,71,74,78,79,81,80,79,79,79,78,78,73,72,70,71,70
8,2004,8,18,70,70,69,68,68,68,69,71,73,76,78,81,82,79,75,81,82,78,78,74,71,71,71,71
8,2004,8,19,71,71,72,72,72,72,72,73,76,80,83,85,87,89,89,89,89,87,84,81,78,75,75,75
8,2004,8,20,74,74,73,72,72,72,72,73,78,82,85,88,89,89,89,90,89,87,84,80,77,76,76,76
8,2004,8,21,75,75,75,75,75,75,75,77,79,82,86,86,85,84,88,89,82,77,72,72,72,72,72,70
8,2004,8,22,70,68,67,66,64,63,63,66,70,73,75,77,78,79,80,80,80,78,76,68,66,64,63,63
8,2004,8,23,61,61,60,60,59,57,57,62,70,74,77,80,81,81,83,83,82,82,79,72,67,67,65,65
8,2004,8,24,64,63,63,61,61,61,61,65,71,76,80,81,83,84,85,85,86,82,79,72,69,68,69,64
8,2004,8,25,64,63,61,60,58,58,58,64,70,75,77,81,81,81,83,81,83,81,78,72,70,69,64,63
8,2004,8,26,63,63,62,62,62,62,63,66,70,74,79,82,83,84,87,87,87,82,81,76,73,72,70,69
8,2004,8,27,66,66,65,64,66,65,67,69,72,74,81,82,84,85,87,86,87,86,82,74,74,71,68,67
8,2004,8,28,67,66,66,70,69,69,69,70,73,80,83,86,87,89,89,89,89,87,82,74,73,71,69,68
8,2004,8,29,67,67,66,67,70,72,72,72,73,77,81,84,88,89,90,90,87,84,82,79,77,75,73,71
8,2004,8,30,71,71,71,71,73,73,75,75,79,81,83,79,75,76,76,75,73,73,73,73,72,73,73,73
8,2004,8,31,73,73,72,72,71,69,67,70,75,80,82,82,84,84,84,86,86,84,81,75,74,73,73,72
8,2004,9,1,72,73,72,71,71,70,68,72,74,79,79,82,82,82,83,84,82,80,78,73,72,71,67,64
8,2004,9,2,64,64,63,62,62,61,61,65,72,76,79,81,81,83,82,82,81,78,75,71,66,66,64,64
8,2004,9,3,63,63,63,63,64,64,64,68,72,75,79,79,82,83,81,81,81,80,78,74,72,71,70,67
8,2004,9,4,69,69,68,70,70,70,70,72,74,77,79,81,83,84,82,81,81,80,78,72,68,66,65,65
8,2004,9,5,66,65,64,63,64,64,63,68,72,75,78,80,81,76,79,75,76,74,74,73,73,73,73,72
8,2004,9,6,72,72,71,71,70,71,70,71,72,74,76,77,78,79,81,80,81,80,75,75,73,73,73,73
8,2004,9,7,73,73,73,72,72,71,71,73,73,75,78,81,83,83,82,82,79,79,76,75,73,73,73,73
8,2004,9,8,73,73,73,73,73,73,73,73,75,75,77,82,82,83,82,83,82,81,79,79,79,76,76,75
8,2004,9,9,75,73,73,73,73,73,73,73,73,74,78,78,81,82,84,82,82,82,77,73,73,69,69,70
8,2004,9,10,69,66,64,64,62,61,61,64,72,76,78,80,81,81,81,82,81,81,76,72,70,66,66,66
8,2004,9,11,64,64,64,64,64,64,66,66,68,72,75,78,81,81,81,80,81,78,75,72,71,69,67,65
8,2004,9,12,65,63,62,61,59,59,59,63,69,73,76,80,80,80,81,81,81,78,72,69,68,64,64,63
8,2004,9,13,63,61,60,60,60,59,59,61,68,73,76,80,81,81,82,82,81,78,73,68,66,66,65,64
8,2004,9,14,64,63,63,63,63,63,63,64,67,71,72,72,73,74,74,74,76,72,71,68,67,66,66,64
8,2004,9,15,66,66,67,67,67,69,69,70,69,70,71,72,72,74,74,74,74,73,71,70,70,70,70,68
8,2004,9,16,68,68,68,67,67,66,66,68,70,72,74,78,78,78,77,77,77,75,73,72,71,71,70,70
8,2004,9,17,70,70,70,72,72,73,73,73,75,77,81,83,83,85,87,83,81,80,79,75,74,72,72,72
8,2004,9,18,72,72,72,72,72,72,67,65,64,63,64,63,64,64,65,67,67,67,67,66,66,66,66,64
8,2004,9,19,64,62,60,58,56,55,54,55,59,62,64,65,66,69,69,71,69,68,63,60,58,54,52,50
8,2004,9,20,50,51,52,52,52,52,50,55,60,63,65,67,69,69,69,71,71,69,63,56,54,53,52,50
8,2004,9,21,49,49,47,47,47,47,47,52,60,65,69,72,74,77,78,78,78,76,67,63,60,60,58,57
8,2004,9,22,56,56,55,54,55,54,54,59,67,73,80,81,84,86,88,87,87,84,74,66,64,62,60,58
8,2004,9,23,57,57,55,55,55,61,61,63,69,74,78,80,81,83,85,84,83,81,74,68,66,63,63,61
8,2004,9,24,61,61,59,58,58,57,57,62,68,72,75,78,80,80,78,80,78,74,68,63,61,59,57,55
8,2004,9,25,54,54,53,52,51,51,51,57,63,69,72,73,75,77,79,79,79,75,66,62,58,56,56,55
8,2004,9,26,55,54,53,54,54,54,54,55,61,67,73,77,80,80,80,80,79,75,68,64,63,62,61,61
8,2004,9,27,60,64,64,65,65,65,65,67,67,71,73,73,74,73,73,73,73,74,73,73,73,72,72,72
8,2004,9,28,72,72,72,73,73,73,73,73,75,76,79,77,77,75,73,72,72,72,72,70,69,68,69,68
8,2004,9,29,67,68,67,66,66,65,64,65,69,71,72,72,72,72,72,72,72,72,68,66,64,64,63,62
8,2004,9,30,61,59,58,59,60,60,60,62,63,66,68,70,72,73,75,78,77,75,68,66,64,63,62,62
8,2004,10,1,61,61,62,62,62,62,63,64,65,69,71,74,72,76,75,74,73,72,70,67,66,66,66,64
8,2004,10,2,64,63,64,64,64,63,63,63,65,70,72,75,79,81,81,81,79,72,69,66,64,64,63,63
8,2004,10,3,62,62,61,62,63,62,62,63,64,66,67,67,69,70,70,70,70,68,65,63,63,61,62,63
8,2004,10,4,62,63,63,63,63,63,63,63,64,64,65,67,72,74,75,77,76,73,64,59,57,56,55,55
8,2004,10,5,54,53,57,57,57,55,55,55,57,61,63,64,66,65,66,66,66,64,57,52,49,47,46,45
8,2004,10,6,45,43,43,42,41,40,40,45,52,59,62,64,65,65,66,69,67,65,55,49,48,46,45,45
8,2004,10,7,43,43,41,40,40,40,40,43,53,62,65,69,71,72,74,74,73,71,57,54,52,50,48,47
8,2004,10,8,47,46,45,45,43,43,43,45,55,64,71,72,75,76,78,78,76,72,62,57,56,55,53,53
8,2004,10,9,49,49,49,49,50,51,53,53,56,59,61,66,71,72,73,73,72,70,63,62,61,60,59,58
8,2004,10,10,58,57,57,55,55,56,57,59,63,69,72,74,74,75,75,75,74,71,57,54,56,56,56,55
8,2004,10,11,55,54,51,51,51,48,45,48,53,56,58,60,62,63,63,65,63,62,54,48,46,45,44,42
8,2004,10,12,42,40,40,41,39,38,39,41,51,57,63,66,69,72,74,74,73,70,57,51,49,47,46,45
8,2004,10,13,45,44,43,41,41,43,45,51,54,53,53,54,53,57,59,60,60,61,60,58,58,58,56,56
8,2004,10,14,56,56,56,55,55,54,55,55,55,56,57,59,63,65,69,70,67,64,63,60,61,60,60,59
8,2004,10,15,59,59,59,59,57,58,59,59,59,60,61,61,61,63,65,68,67,64,62,58,56,54,51,49
8,2004,10,16,49,47,48,47,46,45,45,46,52,57,62,63,66,66,66,68,66,63,57,52,51,47,41,41
8,2004,10,17,39,38,42,43,44,42,41,45,50,54,60,62,63,65,66,66,66,62,48,48,44,46,46,45
8,2004,10,18,41,40,39,40,39,38,38,39,49,57,63,66,68,68,68,67,66,64,58,61,61,63,64,64
8,2004,10,19,64,64,64,65,64,64,64,65,68,68,70,71,73,75,73,74,73,70,70,68,67,66,64,64
8,2004,10,20,62,61,61,60,59,58,58,57,58,58,58,58,59,61,60,61,61,59,59,58,58,58,57,57
8,2004,10,21,56,56,56,56,56,56,56,56,56,57,59,61,61,61,61,60,61,59,57,57,57,57,57,57
8,2004,10,22,55,55,55,55,54,54,54,54,55,56,58,59,59,59,61,59,59,57,56,55,55,54,54,53
8,2004,10,23,53,51,48,46,46,46,45,46,49,53,57,60,59,61,62,62,60,55,48,46,45,43,43,41
8,2004,10,24,41,44,45,46,48,48,48,48,48,50,50,51,51,52,52,52,51,52,51,51,51,51,51,51
8,2004,10,25,49,50,52,52,52,52,52,52,52,54,54,54,54,55,55,57,57,55,50,48,46,46,46,46
8,2004,10,26,48,48,46,45,45,43,43,44,50,55,62,65,65,67,69,69,68,62,54,50,49,47,46,45
8,2004,10,27,44,43,43,44,43,42,41,45,51,54,55,57,60,62,62,63,61,60,57,56,55,56,56,56
8,2004,10,28,55,55,55,55,55,53,53,53,54,57,61,63,64,65,64,64,63,61,59,57,56,57,57,55
8,2004,10,29,55,55,54,54,54,53,53,54,55,55,58,59,60,59,59,60,62,62,61,62,62,62,62,62
8,2004,10,30,62,63,63,63,63,64,64,64,64,66,67,72,77,79,80,80,78,75,73,72,70,70,70,70
8,2004,10,31,68,67,66,66,66,64,64,64,68,73,76,79,81,81,80,81,80,74,66,63,61,60,58,59
8,2004,11,1,63,58,56,55,54,52,50,49,58,66,69,72,74,76,78,78,77,69,62,58,60,59,56,57
8,2004,11,2,56,56,55,55,52,54,53,53,57,64,72,79,81,82,83,82,79,75,72,70,70,70,70,71
8,2004,11,3,71,71,71,71,71,71,71,71,71,71,70,70,70,70,71,71,66,64,61,58,55,55,54,53
8,2004,11,4,54,54,55,55,55,55,52,52,52,52,52,53,54,54,55,55,56,57,57,56,54,53,53,53
8,2004,11,5,51,52,51,50,49,47,46,43,51,54,56,58,60,60,62,62,62,54,45,43,40,42,43,38
8,2004,11,6,38,37,35,34,33,33,31,31,41,50,56,60,61,63,63,65,64,59,51,48,52,52,51,50
8,2004,11,7,48,47,42,43,39,38,38,38,46,53,60,65,69,71,72,72,71,66,56,51,54,55,55,55
8,2004,11,8,55,53,47,52,51,51,51,50,55,55,57,58,60,60,60,57,56,52,47,46,45,41,38,36
8,2004,11,9,37,34,36,35,35,34,34,30,40,45,48,50,51,51,51,53,51,47,39,36,33,32,31,31
8,2004,11,10,30,29,29,28,28,28,28,27,34,44,48,51,53,54,55,55,54,48,40,39,38,37,35,36
8,2004,11,11,34,36,36,35,35,34,31,31,39,47,54,57,59,62,63,62,60,55,54,53,53,54,54,55
8,2004,11,12,54,53,51,52,52,52,52,52,55,56,58,59,57,57,55,54,54,53,51,53,52,50,49,49
8,2004,11,13,48,46,46,44,43,44,44,45,45,45,43,45,46,49,51,52,51,47,45,42,40,39,38,38
8,2004,11,14,37,36,36,35,34,34,34,33,36,39,42,45,46,48,49,50,48,45,36,33,31,31,29,29
8,2004,11,15,29,28,28,28,28,30,28,28,35,44,49,54,56,58,61,62,57,48,40,39,39,37,36,37
8,2004,11,16,36,36,37,36,34,34,32,31,37,49,55,59,58,61,61,62,58,46,40,38,37,36,35,35
8,2004,11,17,34,33,34,31,31,32,34,35,40,51,54,60,61,63,64,63,63,53,46,42,40,38,38,41
8,2004,11,18,43,44,46,46,46,48,48,49,49,52,55,59,63,65,67,67,66,60,53,51,53,53,53,52
8,2004,11,19,48,48,46,46,44,44,45,46,48,53,56,60,63,65,66,66,64,62,59,56,57,55,56,57
8,2004,11,20,55,55,54,52,50,52,53,54,54,57,62,63,61,61,61,62,62,61,59,59,57,56,56,55
8,2004,11,21,55,54,56,57,56,56,55,54,55,55,58,61,65,66,67,66,64,60,55,55,54,54,52,51
8,2004,11,22,52,52,52,52,48,48,48,50,51,53,54,59,62,60,61,61,57,57,55,55,55,55,55,55
8,2004,11,23,55,55,55,55,55,55,55,55,55,55,55,56,57,57,57,56,56,56,55,55,55,55,55,55
8,2004,11,24,56,56,57,57,57,57,57,57,57,59,59,61,61,63,64,65,65,65,65,66,68,68,68,67
8,2004,11,25,66,66,66,66,66,64,66,64,66,68,67,60,63,61,58,57,55,52,49,47,46,43,41,40
8,2004,11,26,38,36,36,36,33,29,28,27,30,38,42,44,45,46,48,48,48,42,35,34,32,31,29,29
8,2004,11,27,29,28,27,27,27,27,27,27,30,40,45,47,49,52,52,51,49,49,49,50,53,54,55,56
8,2004,11,28,58,58,58,56,55,53,55,53,52,53,55,59,62,62,63,62,61,56,53,52,49,48,45,44
8,2004,11,29,39,36,35,34,35,38,38,37,40,45,47,49,51,53,53,54,54,46,40,38,36,37,38,38
8,2004,11,30,39,40,39,39,38,38,37,38,42,45,51,54,54,57,55,56,55,52,48,46,47,49,50,49
8,2004,12,1,49,50,52,53,54,57,59,62,62,63,59,57,60,61,59,58,56,53,50,48,44,39,36,36
8,2004,12,2,35,33,30,29,28,28,27,26,30,40,47,51,54,56,58,57,57,51,39,36,36,32,33,31
8,2004,12,3,32,37,37,41,37,34,30,30,35,44,50,53,55,55,56,55,54,48,39,37,35,32,31,37
8,2004,12,4,34,33,30,29,28,28,28,28,30,41,46,50,53,54,56,55,55,49,39,37,34,34,38,40
8,2004,12,5,41,39,38,38,37,33,30,30,34,46,54,58,60,62,62,63,60,49,43,40,39,39,39,38
8,2004,12,6,40,40,43,43,45,45,45,45,46,47,50,53,54,55,57,58,57,55,55,53,52,52,51,51
8,2004,12,7,52,52,52,52,52,54,54,54,54,55,57,61,63,66,69,70,70,70,70,70,70,68,68,69
8,2004,12,8,67,67,67,65,63,60,52,48,52,60,63,66,66,66,68,66,64,54,49,47,44,42,40,40
8,2004,12,9,38,38,38,39,39,38,38,38,43,48,50,52,53,51,52,53,53,53,53,54,54,54,54,55
8,2004,12,10,55,55,55,55,54,55,56,56,58,59,61,62,64,65,66,66,63,61,59,57,55,55,55,53
8,2004,12,11,53,50,49,49,47,47,46,46,48,48,51,53,54,54,55,55,53,52,49,48,46,45,45,43
8,2004,12,12,41,40,38,37,36,37,36,32,36,42,46,48,50,51,52,52,51,47,46,46,46,46,47,48
8,2004,12,13,48,48,48,48,48,48,47,46,46,49,53,55,52,55,53,52,48,47,46,43,40,39,38,36
8,2004,12,14,33,34,34,32,29,29,29,28,30,35,38,40,42,44,42,41,41,39,39,37,36,34,32,29
8,2004,12,15,29,29,28,28,26,27,27,27,28,29,33,35,36,36,38,38,37,34,27,24,24,22,22,20
8,2004,12,16,19,19,19,19,19,17,17,17,20,28,36,42,45,47,50,50,49,44,41,38,37,36,36,36
8,2004,12,17,35,35,36,36,36,36,34,31,35,37,45,51,53,54,55,54,51,43,36,35,32,30,29,28
8,2004,12,18,27,27,27,26,27,27,28,28,28,35,39,44,49,52,54,55,53,45,38,35,31,31,30,29
8,2004,12,19,28,28,26,26,25,26,26,28,30,35,37,43,45,46,46,44,44,42,40,39,39,34,28,27
8,2004,12,20,25,22,19,18,17,16,16,14,14,17,18,20,22,24,26,26,26,23,21,18,16,17,17,19
8,2004,12,21,18,18,19,19,19,20,20,20,25,28,36,39,43,45,49,51,49,46,40,36,35,41,44,41
8,2004,12,22,38,31,31,30,34,34,34,32,32,39,46,52,56,62,63,62,62,60,58,59,55,54,53,53
8,2004,12,23,53,52,54,54,55,54,56,57,57,60,63,64,66,66,66,65,62,60,56,56,54,52,47,43
8,2004,12,24,39,37,37,36,35,35,33,33,33,33,35,35,36,36,36,36,35,35,34,33,33,31,31,30
8,2004,12,25,28,28,28,29,28,28,28,27,27,28,30,33,35,35,35,35,33,30,30,28,28,28,27,28
8,2004,12,26,28,28,28,28,29,30,30,30,30,30,29,30,30,32,32,34,34,34,34,32,32,33,32,30
8,2004,12,27,30,29,27,30,31,30,31,29,29,33,34,34,35,35,37,37,37,33,28,25,24,23,24,24
8,2004,12,28,19,19,19,22,18,18,17,17,18,26,31,34,35,37,40,40,39,36,34,33,33,33,33,34
8,2004,12,29,33,35,35,36,37,37,37,37,37,42,46,51,55,60,59,59,59,54,51,52,52,53,52,52
8,2004,12,30,51,50,45,38,37,37,37,34,37,45,51,56,60,61,60,61,59,55,53,52,50,49,49,47
8,2004,12,31,47,47,44,38,38,36,36,40,40,44,47,54,61,62,64,64,62,60,56,56,54,49,52,47
8,2005,1,1,47,51,53,51,47,44,45,46,47,53,57,65,68,71,74,74,73,62,55,54,51,49,48,45
8,2005,1,2,45,47,48,47,45,49,48,48,48,49,52,54,56,56,59,59,59,56,54,51,48,46,45,43
8,2005,1,3,44,45,45,44,43,44,45,44,47,54,61,63,69,70,69,71,69,65,62,62,62,62,63,62
8,2005,1,4,62,62,62,62,62,62,62,61,62,63,66,70,73,76,77,74,75,71,63,58,60,62,62,62
8,2005,1,5,63,60,56,53,51,49,48,48,51,54,55,56,66,70,73,70,66,58,55,53,52,52,52,50
8,2005,1,6,50,50,51,51,51,50,52,54,56,58,63,67,71,74,73,72,66,67,66,66,66,64,64,65
8,2005,1,7,64,62,58,58,57,55,51,51,48,50,50,52,54,54,54,54,53,52,51,50,48,46,47,45
8,2005,1,8,46,47,45,45,45,46,46,46,46,48,51,55,59,60,62,63,65,62,52,46,54,52,49,46
8,2005,1,9,46,44,43,42,41,38,34,32,33,39,45,45,48,49,51,51,51,49,44,42,40,37,35,34
8,2005,1,10,35,35,36,36,36,36,38,39,40,44,51,56,60,61,64,63,63,57,48,47,49,47,42,39
8,2005,1,11,39,39,40,37,36,35,34,34,35,42,48,53,56,58,59,59,60,56,52,46,46,45,47,49
8,2005,1,12,49,45,44,44,44,44,44,46,47,51,56,62,65,68,71,71,71,68,64,62,60,61,62,62
8,2005,1,13,62,62,62,62,62,62,62,62,62,63,66,70,74,74,74,75,77,74,73,72,70,70,72,72
8,2005,1,14,72,72,72,72,72,72,72,65,61,60,56,48,45,45,46,47,47,45,45,45,44,44,42,42
8,2005,1,15,39,37,37,36,35,35,35,35,35,35,37,39,39,41,42,42,40,38,37,35,35,35,33,33
8,2005,1,16,33,33,33,33,33,33,33,33,34,34,35,36,37,36,37,38,39,38,38,38,38,38,37,36
8,2005,1,17,36,35,35,35,32,30,28,28,27,28,29,31,33,33,33,33,31,30,28,27,26,25,24,21
8,2005,1,18,20,19,19,18,18,17,16,15,17,19,20,24,26,26,27,27,27,26,24,19,17,16,16,14
8,2005,1,19,12,13,12,12,12,14,17,18,20,23,24,26,25,25,24,24,25,26,26,25,24,24,26,26
8,2005,1,20,26,26,22,21,19,25,26,27,30,33,35,33,34,36,36,36,37,35,33,34,33,33,33,33
8,2005,1,21,33,33,33,33,33,33,30,30,30,30,31,30,31,33,33,32,35,33,27,26,23,21,19,19
8,2005,1,22,18,18,17,17,20,22,24,24,24,25,26,27,28,28,28,30,31,30,31,33,33,33,33,33
8,2005,1,23,33,33,31,30,27,23,21,18,17,18,20,22,23,25,25,26,26,26,24,24,24,20,19,19
8,2005,1,24,18,18,15,12,12,10,9,9,10,17,23,26,29,32,34,35,35,35,34,34,34,35,35,30
8,2005,1,25,30,31,30,26,23,22,21,20,21,28,35,36,37,42,42,44,45,44,36,30,30,30,30,35
8,2005,1,26,35,35,35,35,35,35,38,39,40,43,46,48,51,53,53,55,58,56,44,44,48,47,47,46
8,2005,1,27,44,42,40,37,36,35,33,30,29,28,29,29,29,31,32,33,33,31,29,27,26,26,24,21
8,2005,1,28,22,22,20,20,19,18,18,17,18,20,24,26,27,29,31,33,33,31,28,26,26,26,24,21
8,2005,1,29,19,18,18,17,16,17,17,18,18,25,28,33,35,38,40,39,39,39,36,35,35,35,33,35
8,2005,1,30,33,33,33,35,35,35,33,35,35,35,35,36,37,37,36,36,35,35,35,35,35,35,35,35
8,2005,1,31,35,33,33,33,33,31,31,29,31,33,35,37,40,42,42,42,40,39,38,37,36,36,35,35
8,2005,2,1,35,35,35,35,33,33,33,33,33,35,37,40,41,43,43,44,44,43,40,37,34,33,32,29
8,2005,2,2,29,26,25,26,27,26,25,25,28,32,36,42,44,46,47,48,47,45,41,41,40,37,36,35
8,2005,2,3,33,28,28,28,33,34,34,35,35,35,35,36,37,37,37,35,35,35,35,35,35,35,35,35
8,2005,2,4,35,35,35,35,35,35,36,36,36,37,39,43,45,47,49,49,49,47,47,47,45,44,44,44
8,2005,2,5,42,40,41,40,40,38,38,38,41,44,48,52,54,56,58,59,58,56,48,42,38,36,34,34
8,2005,2,6,33,31,30,28,28,28,28,28,36,42,49,54,55,58,60,61,60,56,49,42,40,38,36,37
8,2005,2,7,36,36,35,36,38,38,37,33,35,41,44,50,54,59,62,62,63,62,49,42,36,38,36,35
8,2005,2,8,37,39,37,37,37,35,37,39,38,45,54,60,63,68,70,71,71,71,61,51,48,48,49,46
8,2005,2,9,46,44,45,45,47,45,47,45,48,53,56,60,62,61,62,62,61,60,59,56,59,57,58,57
8,2005,2,10,58,58,57,57,54,53,53,51,50,53,53,52,52,53,51,51,48,46,45,43,41,39,37,36
8,2005,2,11,35,34,33,33,33,32,31,30,33,35,38,42,44,45,45,47,47,45,42,36,37,32,31,35
8,2005,2,12,33,33,29,28,28,28,29,29,32,37,45,50,52,54,54,56,57,59,54,47,46,46,37,34
8,2005,2,13,32,32,30,28,28,28,28,28,34,42,48,55,57,58,57,58,56,55,52,50,47,47,47,45
8,2005,2,14,44,44,44,42,42,42,42,42,43,44,46,49,51,54,54,55,56,58,58,58,60,59,57,57
8,2005,2,15,55,54,54,52,50,49,47,45,43,51,56,61,63,67,69,69,69,67,63,54,53,53,54,54
8,2005,2,16,53,52,51,49,51,51,51,50,51,56,61,66,68,70,71,71,69,66,62,55,53,51,47,46
8,2005,2,17,45,39,39,38,34,31,30,30,33,44,46,48,47,47,50,51,52,50,46,44,43,37,31,28
8,2005,2,18,27,26,25,25,24,27,23,22,28,35,35,38,38,40,42,42,44,42,38,30,29,27,30,27
8,2005,2,19,26,21,20,19,19,18,18,18,24,30,33,35,38,41,44,45,47,46,41,31,30,29,28,28
8,2005,2,20,26,28,28,30,31,33,33,33,35,39,43,45,45,47,47,47,47,46,44,44,42,42,41,38
8,2005,2,21,40,42,42,44,46,45,47,47,49,52,54,55,58,60,59,60,62,62,58,56,58,56,55,55
8,2005,2,22,50,46,43,41,46,49,48,47,46,46,47,48,49,51,53,53,53,53,51,42,45,44,41,40
8,2005,2,23,38,37,42,43,43,43,39,36,39,45,47,49,50,53,54,55,54,53,39,44,43,41,37,33
8,2005,2,24,35,35,36,37,38,39,40,39,37,37,37,37,37,37,37,37,37,37,37,36,36,36,36,35
8,2005,2,25,35,33,33,33,32,31,31,31,33,33,35,36,36,38,38,38,38,38,36,30,28,27,26,26
